取り締まる,とりしまる,torishimaru,"control, crack down",警察が飲酒運転を取り締まっていますよ。,The police are cracking down on drunk driving.
緩む,ゆるむ,yurumu,"come loose, be off-guard",彼は気が緩んでいます。,He's off-guard.
乱す,みだす,midasu,"throw (something) into disorder, corrupt (something)",彼は風紀を乱している。,He's corrupting public morals.
反感,はんかん,hankan,antipathy,俺たちは彼の言動に反感をもった。,We felt antipathy toward his conduct.
真心,まごころ,magokoro,"sincerity, true heart",彼女は真心をこめて彼にケーキを作った。,She put her heart into baking a cake for him.
ミスプリント,みすぷりんと,misupurinto,misprint,資料にミスプリントがありました。,There was a misprint in the handout.
寄りかかる,よりかかる,yorikakaru,lean against something,彼はフェンスに寄りかかった。,He leant against the fence.
もろい,もろい,moroi,"brittle, fragile",この岩は意外ともろい。,This rock is surprisingly fragile.
親しみ,したしみ,shitashimi,"intimacy, familiarity",彼には誰もが親しみを感じます。,Everyone feels close to him. .
そびえる,そびえる,sobieru,"tower, rise high",いくつもの高層ビルがそびえていたんだ。,There was a number of high-rise buildings towering over.
虚しい,むなしい,munashii,"vain, (feel) empty",愛がなければ人生は虚しい。,Life is empty without love.
割り込む,わりこむ,warikomu,cut in,車が前に割り込んできた。,A car cut in front of me.
保護者,ほごしゃ,hogosha,"guardian, parent",私はこの子の保護者です。,I'm this child's guardian.
生まれつき,うまれつき,umaretsuki,by nature,彼女は生まれつき丈夫です。,She is healthy by nature.
受け身,うけみ,ukemi,being passive,彼はいつも受け身の姿勢で、自分からは何もしないんだ。,He always takes a passive attitude and never initiates anything himself.
うちわ,うちわ,uchiwa,round paper fan,父はうちわで扇いでいる。,My father is fanning himself with a paper fan.
主観的,しゅかんてき,shukanteki,subjective,それは主観的な意見だ。,That's a subjective opinion.
建て前,たてまえ,tatemae,one's public stance,本音と建て前は違うことが多い。,What people think and say are often different.
よそ見,よそみ,yosomi,"look away, take one's eyes off",運転中はよそ見をしてはいけません。,Keep your eyes on the road when you're driving.
とじる,とじる,tojiru,"file, put something in (a folder, file etc.)",書類はこのファイルにとじてください。,Please put the documents in this file.
つぼみ,つぼみ,tsubomi,bud,花のつぼみがたくさんついていますね。,There are a lot of flower buds on it.
ばい菌,ばいきん,baikin,"bacterium, germ",傷口にばい菌が入った。,I got some bacteria in the wound.
控え室,ひかえしつ,hikaeshitsu,ante-room,ここはお客様用の控え室です。,This is an ante-room for guests.
世論,よろん,yoron,public opinion,世論は新しい法律に反対です。,Public opinion is against the new law.
もっとも,もっとも,mottomo,quite right,彼の意見はもっともです。,His opinion is quite right.
挙げる,あげる,ageru,"cite, give (an example)",例をいくつか挙げてみましょう。,I'll give you some examples.
大量,たいりょう,tairyou,large mass or scale,昨日大量のゴミが出た。,We had a lot of garbage yesterday.
金利,きんり,kinri,"interest, interest rate",最近、銀行の金利が少し上がった。,The bank's interest rates went up a little bit recently.
人権,じんけん,jinken,human rights,全ての人に人権がある。,All people have human rights.
証券,しょうけん,shouken,securities,証券を売って資金にしようと思うの。,I'm thinking of selling securities to make some funds.
裁判所,さいばんしょ,saibansho,courthouse,彼らは裁判所の前で知らせを待っています。,They are waiting in front of the courthouse for the announcement.
総理,そうり,souri,prime minister of Japan (for short),総理はヨーロッパを訪問中です。,The prime minister (of Japan) is currently visiting Europe.
高齢,こうれい,kourei,"advanced age, old age",彼は高齢を理由に社長を辞めた。,He resigned as president due to his age.
戦後,せんご,sengo,postwar period,戦後の日本は混乱していました。,Japan was in chaos in the aftermath of World War II.
当局,とうきょく,toukyoku,authorities,その事件については当局が調査しています。,The authorities are investigating the incident.
自衛隊,じえいたい,jieitai,Self Defense Forces,自衛隊がイラクに派遣された。,The Self Defense Forces have been sent to Iraq.
我が国,わがくに,wagakuni,our country,彼は我が国を代表する作家です。,He's a writer representative of our country.
初期,しょき,shoki,initial period,鼻水は風邪の初期症状のひとつです。,A runny nose is one of the initial symptoms of a cold.
キリスト教,きりすときょう,kirisutokyou,Christianity,この先にキリスト教の教会があります。,There is a Christian church ahead.
翌日,よくじつ,yokujitsu,"the following day, the next day",翌日、彼に会いにいきました。,I went to see him the next day.
府,ふ,fu,(Osaka or Kyoto) prefecture,彼は大阪府に住んでいます。,He lives in the Osaka prefecture.
教員,きょういん,kyouin,"teacher, faculty staff",彼は高校の教員です。,He's a high school teacher.
制御,せいぎょ,seigyo,"control, command",ここのパネルで機械全体を制御できます。,You can control the entire machine with this panel.
週刊,しゅうかん,shuukan,published weekly,この週刊誌を毎週買っているの。,I buy this weekly magazine every week.
最適,さいてき,saiteki,"optimum, best",ここは子育てに最適な環境です。,This is the best environment for raising children.
総裁,そうさい,sousai,"president, director-general",あの人は日本銀行の総裁です。,That person is the president of the Bank of Japan.
変換,へんかん,henkan,"change, conversion",ひらがなをカタカナに変換しました。,I converted hiragana into katakana.
朝日,あさひ,asahi,morning sun,朝日が昇りました。,The morning sun has risen.
市長,しちょう,shichou,mayor,新しい市長が選ばれました。,A new mayor has been elected.
入門,にゅうもん,nyuumon,"admission, introduction",私は相撲部屋に入門しました。,I entered a sumo stable.
再開,さいかい,saikai,"reopening, resumption",試合はすぐに再開されたの。,The game was resumed soon.
買収,ばいしゅう,baishuu,"acquisition, bribing",彼は買収されたらしいわ。,"Apparently, he was bribed."
生き方,いきかた,ikikata,way of life,自分らしい生き方をしなさい。,Live your life in your own way.
長年,ながねん,naganen,"many years, long time",彼は長年の友人です。,He's an old friend of mine.
外務省,がいむしょう,gaimushou,Ministry of Foreign Affairs,ビザについて外務省に問い合わせた。,I contacted the Ministry of Foreign Affairs to inquire about my visa.
地上,ちじょう,chijou,above ground,この電車は地上を走ります。,This train runs above ground.
反論,はんろん,hanron,"objection, counterargument",反論がある人はどうぞ。,Please speak up if you have an objection.
原子力,げんしりょく,genshiryoku,"atomic energy, nuclear power",原子力の安全な利用について考えましょう。,Let's think about the safe use of nuclear power.
両者,りょうしゃ,ryousha,"both parties, both sides",両者の意見を聞きましょう。,Let's hear opinions from both parties.
仏教,ぶっきょう,bukkyou,Buddhism,お葬式は仏教で行うことが多いです。,Funerals are often conducted with Buddhist rites.
不要,ふよう,fuyou,"no need, unneeded",不要になったパソコンを処分したんだ。,I disposed of the personal computer I didn't need.
疑い,うたがい,utagai,"doubt, suspicion",彼は盗みの疑いをかけられたの。,He was suspected of theft.
少数,しょうすう,shousuu,"small number, minority",その計画に反対の人はほんの少数だった。,There were only a few people who opposed the plan.
ひく,ひく,hiku,run over,車にひかれないよう、気をつけなさい。,Be careful not to get run over by a car.
奇跡,きせき,kiseki,miracle,彼のマジックはまるで奇跡です。,His magic is like a miracle.
絵本,えほん,ehon,picture book,その子は絵本が大好きです。,That kid loves picture books.
順位,じゅんい,juni,"order, rank",今年は去年よりも順位が上がりました。,This year we were ranked higher than last year.
略,りゃく,ryaku,abbreviation,「ＩＴ」は何の略か知っていますか。,Do you know what IT stands for?
前年,ぜんねん,zennen,the year before,前年に比べて利益が上がりました。,Our profit went up compared to the year before.
求人,きゅうじん,kyuujin,recruiting,彼は求人広告で仕事を見つけたんだ。,He found a job through recruiting ads.
不安定,ふあんてい,fuantei,unstable,最近、体調が少し不安定です。,My physical condition is a little unstable these days.
出力,しゅつりょく,shutsuryoku,output,このプリンターで写真を出力できます。,You can output pictures with this printer.
次第に,しだいに,shidaini,gradually,その事件は次第に忘れられていった。,People gradually forgot about the incident.
小型,こがた,kogata,"small size, compact size",小型のスーツケースを買いました。,I bought a small suitcase.
出荷,しゅっか,shukka,shipping,ご注文の品は明日出荷いたします。,We will ship your orders tomorrow.
グリーン,ぐりーん,guri-n,green (loan word),そのグリーンのスカーフ、素敵ですね。,"That green scarf is lovely, isn't it?"
死者,ししゃ,shisha,dead person,その事故で３０人の死者が出た。,Thirty people died in the accident.
初日,しょにち,shonichi,"first day, opening day",会議の初日に市長がスピーチをした。,The mayor made a speech on the first day of the conference.
不十分,ふじゅうぶん,fujuubun,insufficient,その程度の努力では不十分です。,Such amount of effort is insufficient.
室内,しつない,shitsunai,indoors,雨の日は子供を室内で遊ばせます。,I let my kids play indoors on rainy days.
率直,そっちょく,socchoku,"frank, openhearted",率直なご意見ありがとうございました。,Thank you for your frank opinion.
早朝,そうちょう,souchou,early morning,私は早朝のジョギングを日課にしています。,Going jogging every early morning is my daily routine.
戦前,せんぜん,senzen,prewar period,戦前の生活は今と全く違いました。,Life in the prewar era was quite different from that of now.
利く,きく,kiku,"function, be effective",彼女は気が利いている。,She's very thoughtful.
最強,さいきょう,saikyou,strongest,彼は最強チームの一員です。,He is a member of the strongest team.
辞任,じにん,jinin,resignation,社長の辞任が決まりました。,It's been decided that the president will resign.
大国,たいこく,taikoku,"world power, large country",その国は経済大国よ。,That country is a great economic power.
入国,にゅうこく,nyuukoku,"entry into a country, immigration",私は留学生として日本に入国しました。,I entered Japan as an international student.
作り上げる,つくりあげる,tsukuriageru,"make up, build up",それは彼女が作り上げた話です。,It's a story that she made up.
国々,くにぐに,kuniguni,"nations, countries",そのマラソン大会にはたくさんの国々から選手が集まったよ。,Athletes from many countries gathered for the marathon.
認可,にんか,ninka,"approval, authorization",この薬はまだ認可されていません。,This drug has not been approved yet.
かつて,かつて,katsute,"once, at one time in the past",かつて私が学生だった頃のことです。,That's when I was still a student.
たばこ屋,たばこや,tabakoya,cigarette store,私はたばこ屋でライターを買った。,I bought a lighter at the cigarette store.
不公平,ふこうへい,fukouhei,"unfair, unjust",彼のやり方は不公平です。,His way of doing things is unfair.
人手,ひとで,hitode,"staff, workforce",人手が足りなくて忙しい。,We are short-handed and thus busy.
野原,のはら,nohara,open field,私たちは野原で花をつんだの。,We picked flowers in the field.
欲求,よっきゅう,yokkyuu,"(instinctive) desire, urge",時には自分の欲求を抑えることも必要です。,Sometimes you need to control your urges.
刑務所,けいむしょ,keimusho,prison,彼は二度と刑務所から出ることができないの。,He'll never be able to get out of prison.
気楽,きらく,kiraku,"easygoing, laid-back",将来は気楽な生活がしたいです。,I want to lead a laid-back lifestyle in the future.
入試,にゅうし,nyuushi,entrance examination,明日は高校の入試です。,The high school entrance exam is tomorrow.
海上,かいじょう,kaijou,"on the sea, seaborne",海上で衝突事故が発生した。,There was a collision on the sea.
エイズ,えいず,eizu,AIDS,その国ではエイズが大きな社会問題ね。,AIDS is a major social problem in that country.
有害,ゆうがい,yuugai,"harmful, hazardous",この材料は有害だよ。,This material is hazardous.
並み,なみ,nami,"ordinary, average",彼は並みの人間ではありません。,He's not an average person.
系列,けいれつ,keiretsu,affiliation,高校卒業後、系列の大学に進みました。,"After graduating from high school, he went to an affiliated university."
本年,ほんねん,honnen,this year (formal),会社の本年の目標が発表された。,The company's goal this year has been announced.
月刊,げっかん,gekkan,published monthly,この雑誌は月刊ですか。,Is this magazine published monthly?
忠実,ちゅうじつ,chuujitsu,"faithful, loyal",犬は飼い主に忠実です。,Dogs are loyal to their owners.
陸上,りくじょう,rikujou,"shore, on land",あの動物は陸上で生活しています。,That animal lives on land.
一員,いちいん,ichiin,"member, part of an organization, group, etc.",彼は野球部の一員です。,He's a part of the baseball club.
無関係,むかんけい,mukankei,"irrelevant, unrelated",彼はこの事件と無関係です。,He has nothing to do with this case.
担任,たんにん,tannin,teacher in charge,私は３年生のクラスを担任しています。,I'm in charge of the third-grade class.
開店,かいてん,kaiten,opening of a store,デパートは１０時に開店しますよ。,The department store opens at ten o'clock.
戦場,せんじょう,senjou,battlefield,祖父は戦場に行ったことがあるそうです。,I heard that my grandfather has been to the battlefield.
亀,かめ,kame,"turtle, tortoise",この池には亀がいますね。,There is a turtle in this pond.
国旗,こっき,kokki,national flag,日本の国旗は描くのが簡単です。,Drawing the national flag of Japan is easy.
聞かす,きかす,kikasu,"let (someone) hear, tell (a story etc.)",子供に昔話を聞かせてあげたの。,I told some folk tales to my kids.
関節,かんせつ,kansetsu,joint (of the body),手首の関節をひねっちゃった。,I twisted my wrist joint.
前期,ぜんき,zenki,"previous term, last semester",前期の売上はとても良かったわ。,Sales of the previous term were very good.
最小,さいしょう,saishou,"the smallest, minimum",これは世界で最小のコンピューターです。,This is the smallest computer in the world.
気力,きりょく,kiryoku,"energy, vitality",彼は気力にあふれていますね。,He's full of energy.
ラグビー,らぐびー,ragubi-,rugby,父は若いころラグビーの選手でした。,My father used to be a rugby player when he was young.
急増,きゅうぞう,kyuuzou,sharp increase,最近ヨガをやる人が急増しています。,Recently there's been a sharp increase in the number of people exercising yoga.
言い換える,いいかえる,iikaeru,"paraphrase, express in different words",彼は易しい言葉に言い換えたんだ。,He paraphrased it in easy language.
県立,けんりつ,kenritsu,prefectural,彼は県立の高校に通っているよ。,He goes to a prefectural high school.
罰金,ばっきん,bakkin,"fine, penalty",罰金を３万円もとられたよ。,"I had to pay a fine of 30,000 yen."
七夕,たなばた,tanabata,The Star Festival,日本では七月七日は七夕の日です。,"In Japan, July 7th is the day of the Tanabata Festival."
半導体,はんどうたい,handoutai,semiconductor,半導体はさまざまな製品に使われているよ。,Semiconductors are used in many products.
間近,まぢか,majika,"up close, close at hand",有名人を間近で見たよ。,I saw a celebrity up close.
偏る,かたよる,katayoru,"be one-sided, be biased",栄養が偏らないように食事に気を付けています。,I take care to maintain a balanced diet.
学長,がくちょう,gakuchou,"school president, principal",入学式で学長の挨拶がありました。,The school president gave a greeting speech at the entrance ceremony.
最先端,さいせんたん,saisentan,"cutting edge, forefront",そのカメラには最先端の技術が使われています。,That camera has cutting-edge technology.
ありがたい,ありがたい,arigatai,"thankful, grateful",彼の助けは本当にありがたいな。,I truly appreciate his help.
チキン,ちきん,chikin,chicken,チキンソテーは私の大好物です。,Chicken saute is my favorite dish.
悪質,あくしつ,akushitsu,"malignant, vicious",最近は悪質な事件が多いですね。,We've seen a lot of malignant incidents recently.
ジャーナリズム,じゃーなりずむ,ja-narizumu,journalism,彼はジャーナリズムを専攻している。,He majors in journalism.
敗れる,やぶれる,yabureru,"be defeated, lose (a game)",私のチームは１回戦で敗れたよ。,My team lost in the first match.
割り当てる,わりあてる,wariateru,"assign, allot",全員に作業が割り当てられました。,Everyone has been assigned work.
本店,ほんてん,honten,"main office, shop or store",ここはチェーン店の本店です。,This is the original store of the chain.
市立,しりつ,shiritsu,"municipal, city-run",娘は市立の学校に通っています。,My daughter goes to a municipal school.
会費,かいひ,kaihi,membership fee,会費が少し高いね。,The membership fee is a little high.
両面,りょうめん,ryoumen,"both faces, both sides",紙の両面に字が書かれていたよ。,There was writing on both sides of the paper.
国外,こくがい,kokugai,"outside the country, abroad",犯人は国外に逃げたようです。,The criminal seems to have escaped abroad.
乗り出す,のりだす,noridasu,"lean forward, embark on",船が長い航海に乗り出したの。,The ship has embarked on a long sea voyage.
イスラム教,いすらむきょう,isuramukyou,"Islam, Muslim religion",これはイスラム教の寺院です。,This is a Muslim mosque.
打ち上げる,うちあげる,uchiageru,"blast off, set off",夏祭りで花火を打ち上げます。,We'll set off fireworks at the summer festival.
法学部,ほうがくぶ,hougakubu,faculty of law,彼女は法学部の学生です。,She's a student in the Department of Law.
運動会,うんどうかい,undoukai,"sports festival, athletic meet",運動会で一位になったよ。,I won first place in the sports festival.
政治家,せいじか,seijika,politician,大きくなったら政治家になりたいです。,I want to become a politician when I grow up.
翌朝,よくあさ,yokuasa,"the following morning, the next morning",翌朝は快晴だったね。,The weather was fine the next morning.
不完全,ふかんぜん,fukanzen,"imperfect, incomplete",このデータはまだ不完全ね。,This data is still incomplete.
地価,ちか,chika,land price,東京の地価は上がり続けているんだ。,The land price in Tokyo keeps going up.
理系,りけい,rikei,"science, in science",彼は理系の学生です。,He's a student who majors in science.
歌声,うたごえ,utagoe,singing voice,校舎から歌声が聞こえてきたよ。,I can hear singing voices from the school building.
海水,かいすい,kaisui,seawater,海水から塩を作ります。,We make salt from seawater.
不愉快,ふゆかい,fuyukai,"upset, disagreeable",彼の話を聞いて不愉快になった。,I got upset listening to his story.
総数,そうすう,sousuu,total (number),参加者の総数は７０５人でした。,The total number of participants was 705.
水中,すいちゅう,suichuu,"in water, underwater",このカメラなら水中の写真が撮れますね。,With this camera you can take underwater pictures.
帰省,きせい,kisei,"homecoming, going (back) to one's hometown",来週、帰省します。,I'm going back to my hometown next week.
年配,ねんぱい,nenpai,"advanced age, elderliness",年配の人に席を譲りました。,I gave up my seat to an elderly person.
一周,いっしゅう,isshuu,"going round, circle",私たちは庭園を一周しました。,We went around the garden.
歌舞伎,かぶき,kabuki,Japanese classical drama played by male actors,歌舞伎の芝居を見にいきました。,I went to see a kabuki play.
悪用,あくよう,akuyou,"abuse, misuse",彼は地位を悪用しています。,He is abusing his position.
芋,いも,imo,potato (of any kind),お芋の料理はお好きですか。,Do you like potato dishes?
空ける,あける,akeru,"vacate, clear out",彼女はお年寄りのために席を空けたんだ。,She gave up her seat to an elderly person.
アルファベット,あるふぁべっと,arufabetto,alphabet,この子はアルファベットを全部言えます。,This kid can say the entire alphabet.
菊,きく,kiku,chrysanthemum,菊の花を買ってきました。,I bought some chrysanthemums.
平面,へいめん,heimen,flat surface,このメガネをかけると平面が立体に見えます。,"Through these glasses, flat things look three-dimensional."
吸い込む,すいこむ,suikomu,"inhale, suck in",ほこりを吸い込んじゃった。,I inhaled dust.
船長,せんちょう,senchou,captain,私がこの船の船長です。,I'm the captain of this ship.
暴落,ぼうらく,bouraku,"plunge, crash",昨日株価が暴落しました。,Stock prices plunged yesterday.
工学部,こうがくぶ,kougakubu,department of engineering,彼は工学部の教授です。,He is a professor in the Department of Engineering.
北東,ほくとう,hokutou,northeast,町の北東に山があります。,There's a mountain in the northeastern part of the town.
高温,こうおん,kouon,high temperature,金属は高温で溶かします。,We melt metals at high temperatures.
時給,じきゅう,jikyuu,hourly wage,この仕事は時給１０００円です。,You get an hourly wage of 1000 yen in this job.
派閥,はばつ,habatsu,"clique, faction",あの大学には派閥がたくさんあります。,There are a lot of cliques at that university.
少量,しょうりょう,shouryou,"small quantity, small amount",泡立てたクリームに少量のブランデーを加えます。,We'll add a small amount of brandy to the whipped cream.
不必要,ふひつよう,fuhitsuyou,"unnecessary, unneeded",不必要なファイルは削除してください。,Please delete unnecessary files.
火力,かりょく,karyoku,fire power,火力を弱めないと肉がこげるよ。,You'll burn the meat if you don't turn down the heat.
非常識,ひじょうしき,hijoushiki,lack of common sense,彼は非常識な時間に電話してきたの。,He called me at an unreasonable hour.
出国,しゅっこく,shukkoku,departure (from a country),１週間後に出国します。,I'm leaving the country in one week.
段落,だんらく,danraku,paragraph,次の段落を読んでください。,Please read the next paragraph.
種目,しゅもく,shumoku,"item, event",その選手は２種目でメダルを取ったわ。,The athlete won medals in two events.
戦死,せんし,senshi,death in war,祖父は戦死しました。,My grandfather died in the war.
南西,なんせい,nansei,southwest,ここから南西に進むと村があります。,You'll see a village if you go in the southwest direction from here.
白紙,はくし,hakushi,blank sheet of paper,テストを白紙で出したの。,I handed in my test in blank.
発熱,はつねつ,hatsunetsu,"heat generation, getting a fever",娘が突然、発熱したんだ。,My daughter got a fever all of a sudden.
不平等,ふびょうどう,fubyoudou,"unequal, unfair",職場での男女不平等はよく見られるね。,Gender inequality in workplace is rather common.
学費,がくひ,gakuhi,tuition,彼はアルバイトをして学費を稼いだんだ。,He earned his tuition money by working part-time.
読み書き,よみかき,yomikaki,reading and writing,息子は学校で読み書きを勉強しています。,My son is learning reading and writing skills at school.
文系,ぶんけい,bunkei,"liberal arts, humanities",彼女は文系です。,She's in the humanities department.
震度,しんど,shindo,seismic intensity,今朝の地震は震度３でしたよ。,The earthquake this morning measured 3 on the seismic intensity scale.
疑わしい,うたがわしい,utagawashii,"doubtful, suspicious",疑わしい場所は全部調べよう。,Let's search in all the suspicious places.
夜空,よぞら,yozora,night sky,二人で夜空を見上げたの。,The two of us looked up at the night sky.
砂浜,すなはま,sunahama,sand beach,朝早く砂浜を散歩しました。,I strolled on the sand beach early in the morning.
多数,たすう,tasuu,"large number, a lot of",その仕事に多数の応募があったよ。,We've received a lot of applications for the job.
古本,ふるほん,furuhon,"secondhand book, used book",おととい古本を３冊買いました。,I bought three secondhand books the day before yesterday.
都立,とりつ,toritsu,Tokyo metropolitan,ここは都立の病院です。,This is a Tokyo metropolitan hospital.
初夏,しょか,shoka,early summer,初夏の高原は気持ちがいいですね。,It feels great to be up on the high plateau in early summer.
銭湯,せんとう,sentou,"public bath, bathhouse",銭湯は昔より少なくなったわね。,We have fewer public bathhouses today compared to the past.
病室,びょうしつ,byoushitsu,hospital room,その病室はとても広くてきれいだった。,The hospital room was very large and clean.
蜂,はち,hachi,bee,友達が蜂に刺されたんだ。,My friend was stung by a bee.
支社,ししゃ,shisha,branch office,来月大阪に支社を開設します。,We'll open a branch office in Osaka next month.
多量,たりょう,taryou,"large quantity, large amount",その事故で多量のガス漏れがあったね。,A large amount of gas leaked in the accident.
柿,かき,kaki,persimmon,庭に柿の実がなりました。,The persimmon in the garden has born fruit.
反則,はんそく,hansoku,"rule violation, foul",その選手は反則で負けました。,The athlete lost because he committed a foul.
冬季,とうき,touki,winter season,次の冬季オリンピックは２年後です。,The next Winter Olympics will be in two years.
無制限,むせいげん,museigen,unlimited,このサイトでは音楽を無制限でダウンロードできる。,You can download music unlimitedly on this site.
四方,しほう,shihou,all directions,火が四方に広がったんだよ。,The fire spread in all directions.
不合格,ふごうかく,fugoukaku,"failing an exam, failure",残念ながら試験は不合格でした。,"Unfortunately, I failed the exam."
水害,すいがい,suigai,flood damage,水害でたくさんの人が家を失ったの。,A great number of people lost their homes due to flood damage.
行程,こうてい,koutei,"distance, journey",全部で６時間の行程です。,It's a six-hour journey in all.
焼き鳥,やきとり,yakitori,skewered chicken,焼き鳥はビールに合うな。,Yakitori goes well with beer.
南東,なんとう,nantou,southeast,南東の方角に月が見えるよ。,We can see the moon in the southeast.
年月日,ねんがっぴ,nengappi,"year, month and date",申請の年月日を西暦で書いてください。,Please write down the application date in the Western calendar.
初恋,はつこい,hatsukoi,first love,私の初恋は小学生のときです。,I had my first love when I was in elementary school.
人名,じんめい,jinmei,person's name,これは日本の人名ですか。,Is this a Japanese name?
低温,ていおん,teion,low temperature,この製品は低温で保存してください。,Make sure to store this product at a low temperature.
小麦粉,こむぎこ,komugiko,flour,うどんは小麦粉から作られます。,Udon noodles are made from flour.
同性,どうせい,dousei,of the same sex,同性の友達より異性の友達のほうが多いよ。,I have more friends of the opposite sex than I do of the same sex.
旅費,りょひ,ryohi,travel expense,父が旅費を出してくれました。,My father paid travel expenses for me.
小雨,こさめ,kosame,drizzle,小雨なので傘は要りません。,I don't need an umbrella because it's only drizzling.
長らく,ながらく,nagaraku,for a long time,長らくお待たせしました。,Sorry to keep you waiting for such a long time.
洋画,ようが,youga,foreign film,私は週に３本洋画を見ます。,I watch three foreign films a week.
歴史的,れきしてき,rekishiteki,historical,今日は歴史的な日です。,Today is a historical day.
経済的,けいざいてき,keizaiteki,"economical, economic",経済的な効果は計り知れません。,The economic effects are immeasurable.
論理的,ろんりてき,ronriteki,"logical, rational",彼は論理的な人です。,He's a rational person.
形式的,けいしきてき,keishikiteki,formal,彼は形式的な質問をしただけだった。,He asked formal questions only.
目的地,もくてきち,mokutekichi,destination,やっと目的地に着いたよ。,I've finally arrived at the destination.
目覚ましい,めざましい,mezamashii,"remarkable, marvelous",あの国は目覚ましい発展を遂げたの。,That country has achieved remarkable development.
ひとまず,ひとまず,hitomazu,"for the time being, for a while",ひとまず休憩しましょう。,Let's take a rest for a while.
散らばる,ちらばる,chirabaru,be scattered,机の上に書類が散らばっている。,Documents are scattered on the desk.
早まる,はやまる,hayamaru,"make a hasty decision, act rashly",早まらないでよく考えましょう。,We shouldn't make a hasty decision but think carefully.
人出,ひとで,hitode,"turnout, crowd",今日も遊園地は大変な人出だったよ。,"As always, the amusement park was very crowded today."
見物人,けんぶつにん,kenbutsunin,"spectator, onlooker",見物人が大勢集まっているね。,Many spectators have gathered.
雄大,ゆうだい,yuudai,"grand, magnificent",雄大な景色に感動したの。,The magnificent scenery blew me away.
有毒,ゆうどく,yuudoku,"poisonous, toxic",その工場は有毒ガスを出している。,That factory discharges toxic gas.
金もうけ,かねもうけ,kanemouke,moneymaking,金もうけが彼の趣味だ。,Moneymaking is his hobby.
追突,ついとつ,tsuitotsu,collision,バスが乗用車に追突したよ。,A bus collided with a passenger car.
惨め,みじめ,mijime,"miserable, pitiful",彼は惨めな気持ちになったの。,He felt miserable.
弱気,よわき,yowaki,"wimpy, losing one's confidence",彼は少し弱気になっています。,He's getting a little wimpy.
駅長,えきちょう,ekichou,stationmaster,彼は駅長です。,He is a stationmaster.
時機,じき,jiki,right opportunity,あせらずに時機を待つべきです。,You should patiently wait for the right opportunity.
保証人,ほしょうにん,hoshounin,guarantor,彼が私の保証人になってくれました。,He's agreed to serve as my guarantor.
物陰,ものかげ,monokage,"shade, place to hide",私たちは物陰に隠れたんだ。,We hid ourselves away.
真っ最中,まっさいちゅう,massaichuu,"midst, to be in the middle of",今は試験の真っ最中です。,I'm in the middle of the exam.
急病,きゅうびょう,kyuubyou,sudden illness,知り合いが急病で倒れた。,An acquaintance of mine suddenly fell ill.
冷え込む,ひえこむ,hiekomu,get cold,明日から急に冷え込むそうです。,I hear that it will suddenly get cold from tomorrow.
禁酒,きんしゅ,kinshu,abstention from alcohol,彼は禁酒しています。,He's on the wagon.
この度,このたび,konotabi,this occasion,この度はご結婚おめでとうございます。,Congratulations on your marriage.
釣り合い,つりあい,tsuriai,"balance, proportion",この紙飛行機は左右の釣り合いがとれていないな。,The right-and-left balance on this paper airplane isn't good.
二流,にりゅう,niryuu,"second-rate, second-class",彼はまだまだ二流の芸人だね。,He's still a second-rate performer.
至る所,いたるところ,itarutokoro,"everywhere, all over",コンビニは至る所にあります。,Convenience stores are everywhere.
現住所,げんじゅうしょ,genjuusho,present address,ここには現住所を書いてください。,Please write your current address here.
逃げ道,にげみち,nigemichi,escape route,失敗したときの逃げ道を考えたの。,I considered my escape route in case I failed.
無害,むがい,mugai,harmless,この農薬は人には無害です。,This pesticide is harmless to humans.
衛生的,えいせいてき,eiseiteki,"sanitary, hygienic",このレストランは衛生的で安心です。,This restaurant is clean and safe.
作り話,つくりばなし,tsukuribanashi,"fiction, made-up story",その子が言っていることは作り話です。,That kid is telling a made-up story.
握りしめる,にぎりしめる,nigirishimeru,"grip, clench (one's hands)",彼は両手を握りしめたの。,He clenched his fists.
早退,そうたい,soutai,leaving earlier than usual,具合が悪かったので仕事を早退しました。,"I wasn't feeling well, so I left work earlier than usual."
筆記試験,ひっきしけん,hikkishiken,written examination,その会社の筆記試験は難しかったよ。,That company's written examination was difficult.
風呂場,ふろば,furoba,bathroom,私は風呂場で歯を磨きます。,I brush my teeth in the bathroom.
相づち,あいづち,aizuchi,supportive reaction,彼の話に私は相づちを打ったの。,I chimed in with him as he spoke.
何て,なんて,nante,"what, how",何てきれいな人なんだ。,What a beautiful person!
ありのまま,ありのまま,arinomama,"as it is, without any change",有りのままを話してください。,Please tell me the story as it is.
知らず知らず,しらずしらず,shirazushirazu,"unknowingly, unconsciously",知らず知らずのうちに疲れがたまっていたよ。,I got tired little by little without being aware of it.
順々に,じゅんじゅんに,junjunni,"by turns, one at a time",子供たちは順々にお菓子を受け取ったよ。,Children received snacks one at a time.
労働者,ろうどうしゃ,roudousha,"laborer, worker",労働者がストをしたそうだよ。,I heard that the workers went on strike.
科学者,かがくしゃ,kagakusha,scientist,彼はとても有名な科学者だ。,He is a very famous scientist.
ノーベル賞,のーべるしょう,no-berushou,Nobel Prize,日本人がノーベル賞を取ったよ。,A Japanese person won the Nobel Prize.
発電所,はつでんしょ,hatsudensho,power plant,すぐそこに発電所があります。,There's a power plant near here.
取り決め,とりきめ,torikime,"decision, agreement",これは会社間の取り決めです。,This is a decision among the companies.
